playerID,Name,birthYear,birthMonth,birthDay
myershy01,Hi Myers,1889,4,27
myersji01,Jimmy Myers,1969,4,28
myersjo01,Joseph Myers,1882,3,18
myersly01,Lynn Myers,1914,2,23
myersmi01,Mike Myers,1969,6,26
myersra01,Randy Myers,1962,9,19
myersri01,Richie Myers,1930,4,7
myersro01,Rodney Myers,1969,6,26
myersro02,Rod Myers,1973,1,14
myerswi01,Wil Myers,1990,12,10
myettaa01,Aaron Myette,1977,9,26
myricbo01,Bob Myrick,1952,10,1
myrowbr01,Brian Myrow,1976,9,4
nabhoch01,Chris Nabholz,1967,1,5
naborja01,Jack Nabors,1887,11,19
nadyxa01,Xavier Nady,1978,11,14
naehrti01,Tim Naehring,1967,2,1
nagelbi01,Bill Nagel,1915,8,19
nagello01,Lou Nagelsen,1887,6,29
nagelru01,Russ Nagelson,1944,9,19
nageocl01,Clint Nageotte,1980,10,25
nagleju01,Judge Nagle,1880,3,10
nagleto01,Tom Nagle,1865,10,30
nagych01,Charles Nagy,1967,5,5
nagymi01,Mike Nagy,1948,3,25
nagyst01,Steve Nagy,1919,5,28
nahemsa01,Sam Nahem,1915,10,19
nahorbi01,Bill Nahorodny,1953,8,31
naileja01,James Naile,1993,2,8
nakammi01,Micheal Nakamura,1976,9,6
nakamno01,Norihiro Nakamura,1973,7,24
naktepe01,Pete Naktenis,1914,6,12
nalewfr01,Frank Naleway,1902,7,5
nancedo01,William Nance,1876,8,2
nancesh01,Shane Nance,1977,9,7
nanceto01,Tommy Nance,1991,3,19
napiebu01,Buddy Napier,1889,12,18
napleal01,Al Naples,1926,8,29
napolda01,Danny Napoleon,1942,1,11
napolmi01,Mike Napoli,1981,10,31
naquity01,Tyler Naquin,1991,4,24
naragha01,Hal Naragon,1928,10,1
naranch01,Cholly Naranjo,1933,11,25
nardian01,Andrew Nardi,1998,8,18
narlebi01,Bill Narleski,1900,3,9
narlera01,Ray Narleski,1928,11,25
narroje01,Jerry Narron,1956,1,15
narrosa01,Sam Narron,1913,8,25
narrosa02,Sam Narron,1981,7,12
narumbu01,Buster Narum,1940,11,16
narvaom01,Omar Narvaez,1992,2,10
narvech01,Chris Narveson,1981,12,20
nashbi01,Billy Nash,1865,6,24
nashco01,Cotton Nash,1942,7,24
nashji01,Jim Nash,1945,2,9
nashke01,Ken Nash,1888,7,14
nastuph01,Phil Nastu,1955,3,8
natalro01,Bob Natal,1965,11,13
nathajo01,Joe Nathan,1974,11,22
natiojo01,Joey Nation,1978,9,28
natonpe01,Pete Naton,1931,9,9
naughpa01,Packy Naughton,1996,4,16
naultda01,Dan Naulty,1970,1,6
navada01,Daniel Nava,1983,2,22
navarbr01,Brian Navarreto,1994,12,29
navardi01,Dioner Navarro,1984,2,9
navaref01,Efren Navarro,1986,5,14
navarja01,Jaime Navarro,1967,3,27
navarju01,Julio Navarro,1934,1,9
navaros01,Oswaldo Navarro,1984,10,2
navarre01,Rey Navarro,1989,12,22
navarti01,Tito Navarro,1970,9,12
navarya01,Yamaico Navarro,1987,10,31
navasa01,Sandy Nava,1850,4,12
naylobo01,Bo Naylor,2000,2,21
nayloea01,Earl Naylor,1919,5,19
naylojo01,Josh Naylor,1997,6,22
nayloro01,Rollie Naylor,1892,2,4
naymimi01,Mike Naymick,1917,8,26
neaglde01,Denny Neagle,1968,9,13
neaglja01,Jack Neagle,1858,1,2
nealbl01,Blaine Neal,1978,4,6
nealch01,Charlie Neal,1931,1,30
nealegr01,Greasy Neale,1891,11,5
nealejo01,Joe Neale,1866,5,7
nealof01,Offa Neal,1876,6,5
nealoji01,Joe Nealon,1884,12,15
nealth01,Thomas Neal,1987,8,17
nealza01,Zach Neal,1988,11,9
necciro01,Ron Necciai,1932,6,18
needhto01,Tom Needham,1879,4,17
neeltr01,Troy Neel,1965,9,14
neemaca01,Cal Neeman,1929,2,18
neffdo01,Doug Neff,1891,10,8
negraro01,Ron Negray,1930,2,26
negrokr01,Kristopher Negron,1986,2,1
neherji01,Jim Neher,1889,2,5
nehfar01,Art Nehf,1892,7,31
neibaga01,Gary Neibauer,1944,10,29
neideni01,Nick Neidert,1996,11,20
neidlji01,Jim Neidlinger,1964,9,24
neigeal01,Al Neiger,1939,3,26
neighbo01,Bob Neighbors,1917,11,9
neighcy01,Cecil Neighbors,1880,9,23
neillmi01,Mike Neill,1970,4,27
neillto01,Tommy Neill,1919,11,7
neisbe01,Bernie Neis,1895,9,26
neitzer01,Ernie Neitzke,1894,11,13
nekolbo01,Bots Nekola,1906,12,10
nelsoan01,Andy Nelson,1884,11,30
nelsobi01,Bill Nelson,1863,9,28
nelsobr01,Bry Nelson,1974,1,27
nelsobr02,Brad Nelson,1982,12,23
nelsoca01,Candy Nelson,1849,3,14
nelsoch01,Chris Nelson,1985,9,3
nelsoda01,Dave Nelson,1944,6,20
nelsoem01,Emmett Nelson,1905,2,26
nelsoge01,Gene Nelson,1960,12,3
nelsoja01,Jamie Nelson,1959,9,5
nelsoje01,Jeff Nelson,1966,11,17
nelsoji01,Jim Nelson,1947,7,4
nelsoji02,Jimmy Nelson,1989,6,5
nelsojo01,Joe Nelson,1974,10,25
nelsojo02,John Nelson,1979,3,3
nelsoky01,Kyle Nelson,1996,7,8
nelsolu01,Luke Nelson,1893,12,4
nelsoly01,Lynn Nelson,1905,2,24
nelsome01,Mel Nelson,1936,5,30
nelsoni01,Nick Nelson,1995,12,5
nelsora01,Ray Nelson,1875,8,4
nelsore01,Red Nelson,1886,5,19
nelsori01,Ricky Nelson,1959,5,8
nelsoro01,Rocky Nelson,1924,11,18
nelsoro02,Roger Nelson,1944,6,7
nelsoro03,Rob Nelson,1964,5,17
nelsory01,Ryne Nelson,1998,2,1
nelsote01,Tex Nelson,1936,8,7
nelsoto01,Tommy Nelson,1917,5,1
nendi01,Dick Nen,1939,9,24
nenro01,Robb Nen,1969,11,28
nerishe01,Hector Neris,1989,6,14
nesbian01,Angel Nesbitt,1990,12,4
neshepa01,Pat Neshek,1980,9,4
nessja01,Jack Ness,1885,11,11
nettlgr01,Graig Nettles,1944,8,20
nettlji01,Jim Nettles,1947,3,2
nettlmo01,Morris Nettles,1952,1,26
netzemi01,Milo Netzel,1887,5,12
neubaha01,Hal Neubauer,1902,5,13
neuerte01,John Neuer,1877,6,8
neugeni01,Nick Neugebauer,1980,7,15
neumeda01,Dan Neumeier,1948,3,9
neumi01,Michael Neu,1978,3,9
neunjo01,Johnny Neun,1900,10,28
neuot01,Otto Neu,1894,9,24
neusesh01,Sheldon Neuse,1994,12,10
neveler01,Ernie Nevel,1919,8,17
neverdo01,Dovydas Neverauskas,1993,1,14
neverer01,Ernie Nevers,1902,6,11
nevinal01,Al Nevin,1850,10,3
nevinph01,Phil Nevin,1971,1,19
nevinty01,Tyler Nevin,1997,5,29
newbeja01,Jake Newberry,1994,11,20
newcodo01,Don Newcombe,1926,6,14
newcose01,Sean Newcomb,1993,6,12
neweljo01,John Newell,1868,1,14
newelte01,George Newell,1855,1,5
newelto01,Tom Newell,1963,5,17
newfima01,Marc Newfield,1972,10,19
newhada01,David Newhan,1973,9,7
newhado01,Don Newhauser,1947,11,7
newhoha01,Hal Newhouser,1921,5,20
newkifl01,Floyd Newkirk,1908,7,16
newkijo01,Joel Newkirk,1896,6,1
newlima01,Maury Newlin,1914,6,22
newmaal01,Al Newman,1960,6,30
newmaal02,Alan Newman,1969,10,2
newmach01,Charlie Newman,1868,11,5
newmafr01,Fred Newman,1942,2,21
newmaje01,Jeff Newman,1948,9,11
newmajo01,Josh Newman,1982,6,11
newmake01,Kevin Newman,1993,8,4
newmara01,Ray Newman,1945,6,20
newnapa01,Pat Newnam,1880,12,10
newsobo01,Bobo Newsom,1907,8,11
newsodi01,Dick Newsome,1909,12,13
newsolj01,Ljay Newsome,1996,11,8
newsosk01,Skeeter Newsome,1910,10,18
newsowa01,Warren Newson,1964,7,3
newtodo01,Doc Newton,1877,10,26
ngoepgi01,Gift Ngoepe,1990,1,18
niarhgu01,Gus Niarhos,1920,12,6
nicasju01,Juan Nicasio,1986,8,31
nichoal01,Al Nichols,1852,2,14
nichoar01,Art Nichols,1871,7,14
nichobi01,Bill Nicholson,1914,12,11
nichobr01,Brett Nicholas,1988,7,18
nichoca01,Carl Nichols,1962,10,14
nichoch01,Chet Nichols,1897,7,3
nichoch02,Chet Nichols,1931,2,22
nichoda01,Dave Nicholson,1939,8,29
nichodo01,Don Nicholas,1930,10,30
nichodo02,Dolan Nichols,1930,2,28
nichofr01,Frank Nicholson,1889,8,29
nichofr02,Fred Nicholson,1894,9,1
nichoke01,Kevin Nicholson,1976,3,29
nichoki01,Kid Nichols,1869,9,14
nichoov01,Ovid Nicholson,1888,12,30
nichopa01,Parson Nicholson,1863,4,14
nichore01,Reid Nichols,1958,8,5
nichoro01,Roy Nichols,1921,3,3
nichoro02,Rod Nichols,1964,12,29
nichosa01,Sam Nicholl,1869,4,20
nichosi01,Simon Nicholls,1882,7,18
nichotr01,Tricky Nichols,1850,7,26
nichtch01,Chris Nichting,1966,5,13
nickemi01,Mike Nickeas,1983,2,13
nickldo01,Doug Nickle,1974,10,2
nicolge01,George Nicol,1870,10,17
nicolhu01,Hugh Nicol,1858,1,1
nicolju01,Justin Nicolino,1991,11,22
nicosst01,Steve Nicosia,1955,8,6
nidoto01,Tomas Nido,1994,4,12
niebech01,Charlie Niebergall,1899,5,23
niedda01,David Nied,1968,12,22
niedeto01,Tom Niedenfuer,1959,8,13
niehaal01,Al Niehaus,1899,6,1
niehadi01,Dick Niehaus,1892,10,24
niehobe01,Bert Niehoff,1884,5,13
niekrjo01,Joe Niekro,1944,11,7
niekrla01,Lance Niekro,1979,1,29
niekrph01,Phil Niekro,1939,4,1
nielsje01,Jerry Nielsen,1966,8,5
nielsmi01,Milt Nielsen,1925,2,8
nielssc01,Scott Nielsen,1958,12,18
niemabo01,Bob Nieman,1927,1,26
niemabu01,Butch Nieman,1918,2,8
niemaje01,Jeff Niemann,1983,2,28
niemara01,Randy Niemann,1955,11,15
niemeja01,Jack Niemes,1919,10,19
niemial01,Al Niemiec,1911,5,18
niesejo01,Jonathon Niese,1986,10,27
niesoch01,Chuck Nieson,1942,9,24
nietoad01,Adrian Nieto,1989,11,12
nietoto01,Tom Nieto,1960,10,27
nieuwki01,Kirk Nieuwenhuis,1987,8,7
nievefe01,Fernando Nieve,1982,7,15
nievejo01,Jose Nieves,1975,6,16
nieveju01,Juan Nieves,1965,1,5
nieveme01,Melvin Nieves,1971,12,28
nievewi01,Wil Nieves,1977,9,25
nifu01,Fu-Te Ni,1982,11,14
niggejo01,Johnny Niggeling,1903,7,10
nilanto01,Tom Niland,1870,4,14
nilesbi01,Bill Niles,1867,1,11
nilesha01,Harry Niles,1880,9,10
nillra01,George Nill,1881,7,14
nilssda01,Dave Nilsson,1969,12,14
nimmobr01,Brandon Nimmo,1993,3,27
nippeal01,Al Nipper,1959,4,2
nippedu01,Dustin Nippert,1981,5,6
nippeme01,Merlin Nippert,1938,9,1
nischro01,Ron Nischwitz,1937,7,1
nishits01,Tsuyoshi Nishioka,1984,7,27
nitchot01,Otho Nitcholas,1908,9,13
nitkocj01,C. J. Nitkowski,1973,3,9
nittovi01,Vinny Nittoli,1990,11,11
nivarra01,Ramon Nivar,1980,2,22
nixja01,Jayson Nix,1982,8,26
nixja02,Jacob Nix,1996,1,9
nixla01,Laynce Nix,1980,10,30
nixonal01,Al Nixon,1886,4,11
nixondo01,Donell Nixon,1961,12,31
nixonot01,Otis Nixon,1959,1,9
nixonru01,Russ Nixon,1935,2,19
nixontr01,Trot Nixon,1974,4,11
nixonwi01,Willard Nixon,1928,6,17
noblera01,Ray Noble,1919,3,15
noboaju01,Junior Noboa,1964,11,10
nocepa01,Paul Noce,1959,12,16
noelri01,Rico Noel,1989,1,11
noesihe01,Hector Noesi,1987,1,26
noftsge01,George Noftsker,1859,8,24
nogosst01,Stephen Nogosek,1995,1,11
nogowjo01,John Nogowski,1993,1,5
nokesma01,Matt Nokes,1963,10,31
nolaaa01,Aaron Nola,1993,6,4
nolaau01,Austin Nola,1989,12,28
nolanga01,Gary Nolan,1948,5,27
nolanjo01,Joe Nolan,1951,5,12
nolanth01,The Only Nolan,1855,11,7
nolasri01,Ricky Nolasco,1982,12,13
nolddi01,Dick Nold,1943,5,4
nolesdi01,Dickie Noles,1956,11,19
nolinse01,Sean Nolin,1989,12,26
nollja01,Jake Noll,1994,3,8
nolteer01,Eric Nolte,1964,4,28
nomohi01,Hideo Nomo,1968,8,31
nomurta01,Takahito Nomura,1969,1,10
nonnere01,Red Nonnenkamp,1911,7,7
noonani01,Nick Noonan,1989,5,4
noonape01,Pete Noonan,1881,11,24
nootbla01,Lars Nootbaar,1997,9,8
nopsje01,Jerry Nops,1875,6,23
norbejo01,Jordan Norberto,1986,12,8
nordbti01,Tim Nordbrook,1949,7,7
nordhwa01,Wayne Nordhagen,1948,7,4
nordylo01,Lou Nordyke,1876,8,7
norenir01,Irv Noren,1924,11,29
noriejo01,John Noriega,1943,12,20
normabi01,Bill Norman,1910,7,16
normada01,Dan Norman,1955,1,11
normafr01,Fred Norman,1942,8,20
normale01,Les Norman,1969,2,25
normane01,Nelson Norman,1958,5,23
norribu01,Bud Norris,1985,3,2
norrida01,Daniel Norris,1993,4,25
norride01,Derek Norris,1989,2,14
norriji01,Jim Norris,1948,12,20
norrile01,Leo Norris,1908,5,17
norrimi01,Mike Norris,1955,3,19
northaa01,Aaron Northcraft,1990,5,28
northbi01,Bill North,1948,5,15
northhu01,Hub Northen,1886,8,16
northja01,Jake Northrop,1888,3,5
northji01,Jim Northrup,1939,11,24
northlo01,Lou North,1891,6,15
northro01,Ron Northey,1920,4,26
northsc01,Scott Northey,1946,10,15
nortoef01,Effie Norton,1873,8,17
nortofr01,Frank Norton,1845,6,9
nortogr01,Greg Norton,1972,7,6
nortoph01,Phil Norton,1976,2,1
nortoto01,Tom Norton,1950,4,26
norwoja01,James Norwood,1993,12,24
norwowi01,Willie Norwood,1950,11,7
nosekra01,Randy Nosek,1967,1,8
nossejo01,Joe Nossek,1940,11,8
nottedo01,Don Nottebart,1936,1,23
nottija01,Jacob Nottingham,1995,4,3
noursch01,Chet Nourse,1887,8,7
novaiv01,Ivan Nova,1987,1,12
noviklo01,Lou Novikoff,1915,10,12
novoara01,Rafael Novoa,1967,10,26
novoaro01,Roberto Novoa,1979,8,15
novotru01,Rube Novotney,1924,8,5
noyeswi01,Win Noyes,1889,6,16
nunamle01,Les Nunamaker,1889,1,25
nunezab01,Abraham Nunez,1976,3,16
nunezab02,Abraham Nunez,1977,2,5
nunezda01,Darien Nunez,1993,3,19
nunezdo01,Dom Nunez,1995,1,17
nunezed01,Ed Nunez,1963,5,27
nunezed02,Eduardo Nunez,1987,6,15
nunezfr01,Franklin Nunez,1977,1,18
nunezjh01,Jhonny Nunez,1985,11,26
nunezjo01,Jose Nunez,1964,1,13
nunezjo02,Jose Nunez,1979,3,14
nunezle01,Juan Carlos Oviedo,1982,3,15
nunezre01,Renato Nunez,1994,4,4
nunezvl01,Vladimir Nunez,1975,3,15
nunnajo01,Jon Nunnally,1971,11,9
nunnata01,Talmadge Nunnari,1975,4,9
nunnho01,Howie Nunn,1935,10,18
nunovi01,Vidal Nuno,1987,7,26
nuszem01,William Nusz,1859,11,2
nuttedi01,Everett Nutter,1893,8,27
nuxhajo01,Joe Nuxhall,1928,7,30
nycech01,Charlie Nyce,1870,7,1
nyeri01,Rich Nye,1944,8,4
nyery01,Ryan Nye,1973,6,24
nymanch01,Chris Nyman,1955,6,6
nymanje01,Jerry Nyman,1942,11,23
nymanny01,Nyls Nyman,1954,3,7
oakesre01,Rebel Oakes,1883,12,17
oakstr01,Trevor Oaks,1993,3,26
oanapr01,Prince Oana,1910,1,22
oatesjo01,Johnny Oates,1946,1,21
obandsh01,Sherman Obando,1970,1,23
oberba01,Bailey Ober,1995,7,12
oberbhe01,Henry Oberbeck,1858,5,17
obergsc01,Scott Oberg,1990,3,13
oberhbr01,Brett Oberholtzer,1989,7,1
oberkke01,Ken Oberkfell,1956,5,4
oberldo01,Doc Oberlander,1864,5,12
oberlfr01,Frank Oberlin,1876,3,29
obermwe01,Wes Obermueller,1976,12,22
oberrmi01,Mike O'Berry,1954,4,20
obradji01,Jim Obradovich,1949,9,13
obriebi01,Billy O'Brien,1860,3,14
obriebo01,Bob O'Brien,1949,4,23
obriebu01,Buck O'Brien,1882,5,9
obriech01,Charlie O'Brien,1960,5,1
obrieda01,Darby O'Brien,1863,9,1
obrieda02,Cinders O'Brien,1867,4,15
obrieda03,Dan O'Brien,1954,4,22
obriedi01,Dink O'Brien,1894,9,13
obrieed01,Eddie O'Brien,1930,12,11
obriege01,George O'Brien,1889,11,4
obrieja01,Jack O'Brien,1860,6,12
obrieja02,Jack O'Brien,1873,2,5
obriejo01,John O'Brien,1851,10,22
obriejo02,John O'Brien,1866,7,13
obriejo03,Johnny O'Brien,1930,12,11
obriepe01,Pete O'Brien,1867,6,16
obriepe02,Pete O'Brien,1877,6,17
obriepe03,Pete O'Brien,1958,2,9
obriepe04,Peter O'Brien,1990,7,15
obriera01,Ray O'Brien,1894,10,31
obrieri01,Riley O'Brien,1995,2,6
obriesy01,Syd O'Brien,1944,2,18
obrieto01,Tom O'Brien,1860,6,22
obrieto02,Tom O'Brien,1873,2,20
obrieto03,Tommy O'Brien,1918,12,19
ochoaal01,Alex Ochoa,1972,3,29
ochoaiv01,Ivan Ochoa,1982,12,16
ockeywa01,Walter Ockey,1920,1,4
ockwh01,Whitey Ock,1912,3,17
oconnan01,Andy O'Connor,1884,9,14
oconnbr01,Brian O'Connor,1977,1,4
oconnda01,Dan O'Connor,1868,8,11
oconnda02,Danny O'Connell,1929,1,21
oconnfr01,Frank O'Connor,1868,9,15
oconnja01,Jack O'Connor,1866,6,2
oconnja02,Jack O'Connor,1958,6,2
oconnji01,Jimmy O'Connell,1901,2,11
oconnjo01,John O'Connell,1872,5,16
oconnjo02,Johnny O'Connor,1891,12,1
oconnjo03,John O'Connell,1904,6,13
oconnmi01,Mike O'Connor,1980,8,17
oconnpa01,Pat O'Connell,1861,6,10
oconnpa02,Paddy O'Connor,1879,8,4
odayda01,Darren O'Day,1982,10,22
odayha01,Hank O'Day,1859,7,8
odeake01,Ken O'Dea,1913,3,16
odeapa01,Paul O'Dea,1920,7,3
odellbi01,Billy O'Dell,1933,2,10
odenwte01,Ted Odenwald,1902,1,4
odombl01,Blue Moon Odom,1945,5,29
odomda01,Dave Odom,1918,6,5
odomhe01,Heinie Odom,1900,10,13
odomjo01,Joseph Odom,1992,1,9
odonnge01,George O'Donnell,1929,5,27
odonnha01,Harry O'Donnell,1894,4,2
odonnjo01,John O'Donnell,NA,NA,NA
odonojo01,John O'Donoghue,1939,10,7
odonojo02,John O'Donoghue,1969,5,26
odorija01,Jake Odorizzi,1990,3,27
odorro01,Rougned Odor,1994,2,3
odoulle01,Lefty O'Doul,1897,3,4
odwelfr01,Fred Odwell,1872,9,25
oelkebr01,Bryan Oelkers,1961,3,11
oeltjtr01,Trent Oeltjen,1983,2,28
oertech01,Chuck Oertel,1931,3,12
oeschjo01,Joe Oeschger,1892,5,24
oestero01,Ron Oester,1956,5,5
ofarrbo01,Bob O'Farrell,1896,10,19
offerjo01,Jose Offerman,1968,11,8
officro01,Rowland Office,1952,10,25
oflaher01,Eric O'Flaherty,1985,2,5
ogandal01,Alexi Ogando,1983,10,5
ogandcr01,Cristofer Ogando,1993,10,23
ogandne01,Nefi Ogando,1989,6,3
ogdencu01,Curly Ogden,1901,1,24
ogdenja01,Jack Ogden,1897,11,5
ogeach01,Chad Ogea,1970,11,9
oglesji01,Jim Oglesby,1905,8,10
oglivbe01,Ben Oglivie,1949,2,11
ogradbr01,Brian O'Grady,1992,5,17
ogradch01,Chris O'Grady,1990,4,17
ogrodbr01,Bruce Ogrodowski,1912,2,17
ogrodjo01,Joe Ogrodowski,1906,11,20
ohageha01,Hal O'Hagan,1869,9,30
ohallgr01,Greg O'Halloran,1968,5,21
oharabi01,Bill O'Hara,1881,8,14
oharaki01,Kid O'Hara,1875,12,19
oharato01,Tom O'Hara,1880,7,13
ohearry01,Ryan O'Hearn,1993,7,26
ohkato01,Tomo Ohka,1976,3,18
ohlenro01,Ross Ohlendorf,1982,8,8
ohljo01,Joe Ohl,1888,1,10
ohlmami01,Mike Ohlman,1990,12,14
ohmanwi01,Will Ohman,1977,8,13
ohmeke01,Kevin Ohme,1971,4,13
ohopplo01,Logan O'Hoppe,2000,2,9
ohse01,Seunghwan Oh,1982,7,15
ohtansh01,Shohei Ohtani,1994,7,5
ojalaki01,Kirt Ojala,1968,12,24
ojedaau01,Augie Ojeda,1974,12,20
ojedabo01,Bob Ojeda,1957,12,17
ojedami01,Miguel Ojeda,1975,1,29
okajihi01,Hideki Okajima,1975,12,25
okeefbr01,Brian O'Keefe,1993,7,15
okertst01,Steven Okert,1991,7,9
okeych01,Chris Okey,1994,12,29
okriefr01,Frank Okrie,1896,10,27
okriele01,Len Okrie,1923,7,16
olandji01,Jim Olander,1963,2,21
oldfida01,Dave Oldfield,1864,12,18
oldhajo01,John Oldham,1932,11,6
oldhare01,Red Oldham,1893,7,15
oldisbo01,Bob Oldis,1928,1,5
oldriru01,Rube Oldring,1884,5,30
olearch01,Charley O'Leary,1875,10,15
olearda01,Dan O'Leary,1856,10,22
oleartr01,Troy O'Leary,1969,8,4
olerujo01,John Olerud,1968,8,5
olinfr01,Frank Olin,1860,1,9
olinst01,Steve Olin,1965,10,4
olivaed01,Ed Olivares,1937,11,5
olivaed02,Edward Olivares,1996,3,6
olivaja01,Jared Oliva,1995,11,27
olivajo01,Jose Oliva,1971,3,3
olivaom01,Omar Olivares,1967,7,6
olivato01,Tony Oliva,1938,7,20
oliveal01,Al Oliver,1946,10,14
olivean01,Andy Oliver,1987,12,3
olivebo01,Bob Oliver,1943,2,8
oliveda01,Dave Oliver,1951,4,7
oliveda02,Darren Oliver,1970,10,6
olivefr01,Francisco Oliveras,1963,1,31
olivege01,Gene Oliver,1935,3,22
olivehe01,Hector Olivera,1985,4,5
olivejo01,Joe Oliver,1965,7,24
olivele01,Lester Oliveros,1988,5,28
olivena01,Nate Oliver,1940,12,13
oliveto01,Tom Oliver,1903,1,15
olivoch01,Chi-Chi Olivo,1926,3,18
olivodi01,Diomedes Olivo,1919,1,22
olivomi01,Miguel Olivo,1978,7,15
ollerad01,Adam Oller,1994,10,17
ollomji01,Jim Ollom,1945,7,8
olmedra01,Ray Olmedo,1981,5,31
olmolu01,Luis Olmo,1919,8,11
olmosed01,Edgar Olmos,1990,4,12
olmstal01,Al Olmsted,1957,3,18
olmstfr01,Fred Olmstead,1881,7,3
olmstha01,Hank Olmsted,1879,1,12
olsenba01,Barney Olsen,1919,9,11
olsenke01,Kevin Olsen,1976,7,26
olsenol01,Ole Olsen,1894,9,12
olsensc01,Scott Olsen,1984,1,12
olsenve01,Vern Olsen,1918,3,16
olsonga01,Garrett Olson,1983,10,18
olsongr01,Gregg Olson,1966,10,11
olsongr02,Greg Olson,1960,9,6
olsoniv01,Ivy Olson,1885,10,14
olsonka01,Karl Olson,1930,7,6
olsonma01,Marv Olson,1907,5,28
olsonma02,Matt Olson,1994,3,29
olsonte01,Ted Olson,1912,8,27
olsonti01,Tim Olson,1978,8,1
olsonty01,Tyler Olson,1989,10,2
oltmi01,Mike Olt,1988,8,27
olwined01,Ed Olwine,1958,5,28
omallry01,Ryan O'Malley,1980,4,9
omallsh01,Shawn O'Malley,1987,12,28
omallto01,Tom O'Malley,1960,12,25
omallwa99,Walter O'Malley,1903,10,9
omaraol01,Ollie O'Mara,1891,3,8
omearto01,Eddie O'Meara,1872,12,12
omogrbr01,Brian Omogrosso,1984,4,26
onajo01,Jorge Ona,1996,12,31
ondrulo01,Logan Ondrusek,1985,2,13
oneal01,Fancy O'Neil,1853,NA,NA
onealra01,Randy O'Neal,1960,8,30
onealsk01,Oran O'Neal,1899,5,2
oneilbi01,John O'Neill,1880,1,22
oneilbu01,Buck O'Neil,1911,11,13
oneilde01,Dennis O'Neill,1866,11,22
oneiled01,Ed O'Neil,1870,5,19
oneilem01,Emmett O'Neill,1918,1,13
oneilfr01,Fred O'Neill,1865,NA,NA
oneilha01,Harry O'Neill,1897,2,10
oneilha02,Harry O'Neill,1917,5,8
oneilj01,Hugh O'Neil,1856,4,12
oneilja01,Jack O'Neill,1873,1,10
oneilji01,Jim O'Neill,1893,2,23
oneiljo01,John O'Neill,NA,NA,NA
oneiljo02,John O'Neil,1920,4,19
oneilmi01,Mike O'Neill,1877,9,7
oneilmi02,Mickey O'Neil,1898,4,12
oneilpa01,Paul O'Neill,1963,2,25
oneilpe01,Peaches O'Neill,1879,8,30
oneilst01,Steve O'Neill,1891,7,6
oneilti01,Tip O'Neill,1860,5,15
oneilty01,Tyler O'Neill,1995,6,22
onisra01,Manuel Onis,1908,10,24
onsloed01,Eddie Onslow,1893,2,17
onsloja01,Jack Onslow,1888,10,13
ontivst01,Steve Ontiveros,1951,10,26
ontivst02,Steve Ontiveros,1961,3,5
oquenjo01,Jose Oquendo,1963,7,4
oquismi01,Mike Oquist,1968,5,30
oranto01,Tom Oran,1847,NA,NA
oraveer01,Ernie Oravetz,1932,1,24
ordazlu01,Luis Ordaz,1975,8,12
ordento01,Tony Ordenana,1918,10,30
ordonma01,Magglio Ordonez,1974,1,28
ordonre01,Rey Ordonez,1971,1,11
orengjo01,Joe Orengo,1914,11,29
orfna01,Nate Orf,1990,2,1
orieke01,Kevin Orie,1972,9,1
oriledo01,Don O'Riley,1945,3,12
orlanpa01,Paulo Orlando,1985,11,1
ormege01,George Orme,1891,9,16
orndoje01,Jess Orndorff,1881,1,15
oropeed01,Eddie Oropesa,1971,11,23
oroscje01,Jesse Orosco,1957,4,21
orour01,NA O'Rourke,NA,NA,NA
orourch01,Jim O'Rourke,1937,6,22
orourfr01,Frank O'Rourke,1891,11,28
orourji01,Jim O'Rourke,1850,9,1
orourjo01,John O'Rourke,1849,8,23
orourjo02,Joe O'Rourke,1904,10,28
orourmi01,Mike O'Rourke,1868,9,1
orourpa01,Patsy O'Rourke,1881,4,13
orourqu01,Jimmy O'Rourke,1883,12,26
orourry01,Ryan O'Rourke,1988,4,30
orourti01,Tim O'Rourke,1864,5,18
orourto01,Tom O'Rourke,1865,10,NA
orrbi01,Billy Orr,1891,4,22
orrda01,Dave Orr,1859,9,29
orreljo01,Joe Orrell,1917,3,6
orrpe01,Pete Orr,1979,6,8
orsater01,Ernie Orsatti,1902,9,8
orsinjo01,John Orsino,1938,4,22
orsuljo01,Joe Orsulak,1962,5,31
ortajo01,Jorge Orta,1950,11,26
ortegan01,Anthony Ortega,1985,8,24
ortegbi01,Bill Ortega,1975,7,24
ortegjo01,Jose Ortega,1988,10,12
ortegol01,Oliver Ortega,1996,10,2
ortegph01,Phil Ortega,1939,10,7
ortegra01,Rafael Ortega,1991,5,15
ortenfr01,Frank Ortenzio,1951,2,24
orthal01,Al Orth,1872,9,5
ortizba01,Oliverio Ortiz,1919,12,5
ortizda01,David Ortiz,1975,11,18
ortizda02,Danny Ortiz,1990,1,5
ortizhe01,Hector Ortiz,1969,10,14
ortizja01,Javier Ortiz,1963,1,22
ortizjo01,Jose Ortiz,1947,6,25
ortizjo02,Jose Ortiz,1977,6,13
ortizjo05,Joe Ortiz,1990,8,13
ortizju01,Junior Ortiz,1959,10,24
ortizlu01,Luis Ortiz,1970,5,25
ortizlu02,Luis Ortiz,1995,9,22
ortizlu03,Luis Ortiz,1999,1,27
ortizra01,Ramon Ortiz,1973,5,23
ortizro01,Roberto Ortiz,1915,6,30
ortizru01,Russ Ortiz,1974,6,5
